seq_index;Pgen_estimate
8802;1.87145e-12
8795;3.04543e-12
8800;2.7871e-12
8797;5.88364e-15
8793;9.66003e-13
8796;5.93547e-10
8798;3.10652e-11
8790;1.31519e-16
8792;5.24838e-11
8788;1.23986e-10
8823;5.24413e-20
8791;2.69948e-17
8783;1.81747e-14
8789;1.0498e-10
8787;9.15316e-13
8781;8.77298e-10
8785;1.30898e-10
8786;3.26862e-16
8782;7.14021e-10
8777;1.02666e-09
8776;8.28936e-11
8780;1.76623e-09
8784;1.12533e-15
8772;nan
8794;4.17394e-17
8771;3.87912e-09
8775;2.00701e-14
8778;6.32145e-14
8779;1.18838e-14
8770;1.199e-13
8767;7.46136e-11
8769;3.81572e-15
8773;1.49091e-13
8764;1.19899e-10
8864;9.47444e-26
8766;6.3053e-16
8774;2.97404e-13
8762;3.13425e-11
8765;1.16746e-13
8759;2.58602e-10
8763;4.91075e-12
8758;5.94563e-09
8755;5.71072e-13
8757;1.04952e-10
8752;4.11192e-17
8753;2.317e-13
8750;5.62169e-13
8761;1.69994e-18
8751;2.10637e-11
8748;7.72648e-12
8760;6.61573e-12
8744;1.55284e-13
8745;3.94342e-12
8746;5.08469e-13
8749;3.88774e-16
8747;8.56631e-14
8756;2.10812e-10
8741;5.9082e-11
8739;2.32712e-10
8740;1.02848e-09
8737;5.90841e-13
8754;1.58789e-20
8742;6.04568e-14
8735;6.01166e-15
8736;8.79723e-15
8731;4.86168e-14
8743;3.87544e-14
8730;5.96832e-13
8734;5.13407e-11
8729;1.37996e-08
8733;1.38172e-15
8732;2.40846e-13
8728;2.49066e-14
8768;9.08415e-14
